,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q12,Q13,Q14,Q15,Q18,Q19,Latitude,Longitude
213,38,2,2,1,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-2.60928014,32.06952484
214,18,1,4,2,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,2,-1.72366316,33.96093475
215,25,1,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.63641127,32.276207
216,25,2,2,2,5,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-5.18317805,39.79331772
217,34,1,1,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.81183082,39.24486004
218,30,2,1,3,5,2,2,0,1,0,1,0,0,0,0,1,0,0,2,-1,1,6,1,4,-6.65747231,37.14427667
219,25,2,1,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,4,-5.1255918,38.38524386
220,34,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.12843214,39.21582054
221,36,2,1,2,1,2,2,0,1,1,0,0,0,0,1,0,0,0,2,-1,2,-1,4,4,-7.49026552,30.59743845
222,37,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.52560802,35.34401988
223,70,2,3,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,2,-1,2,-1,2,4,-8.69675715,34.37410226
224,51,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,4,-6.66206172,37.13560507
225,26,1,2,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.18594431,33.13411497
226,78,2,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-11.11299177,38.47258353
227,59,2,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-7.14185755,39.07477526
228,28,1,4,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,4,2,-1,1,1,-6.142629599999999,39.24135098
229,64,2,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.18818739,33.12339937
230,16,2,4,5,5,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,1,-6.84478612,39.27936424
231,30,1,3,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.17313051,39.22520596
232,45,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,4,1,2,-9.1647253,33.81672376
233,65,1,2,3,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,3,2,-1,1,4,-6.212815099999999,34.83488068
234,41,2,3,3,3,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,3,-4.46697392,35.6914641
235,30,2,1,3,5,1,1,0,1,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-2.90537229,32.74709935
236,50,2,1,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-4.84930262,34.83936291
237,27,1,1,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.01146875,33.0058365
238,53,2,1,6,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,3,1,2,-6.14842407,39.22327488
239,22,2,1,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-2.01801786,33.87929589
240,47,1,2,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,5,1,1,-7.69716667,35.62144157
241,19,1,4,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,1,6,2,-1,1,4,-4.74490019,29.69786834
242,27,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,4,1,3,-11.11272355,38.47243233
243,26,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.30082306,34.20970241
244,33,2,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.38768013,36.67018635
245,55,1,1,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,-1,1,2,-1.5134833330000002,33.80910833
246,27,2,1,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,5,1,4,4,4,-6.9315708,39.2627114
247,36,1,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,6,2,-1,1,4,-4.54526887,31.96504315
248,42,2,3,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.10497032,32.39614252
249,45,2,3,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,3,1,4,-4.63834819,38.19302168
250,42,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,5,5,-2.3471848,32.29514132
251,33,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,4,1,4,4,4,-6.26492575,36.86952162
252,51,1,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,2,1,4,-4.64297816,38.32027555
253,80,2,3,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-11.03985621,37.18550503
254,18,1,4,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.06375248,35.55783901
255,50,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.3010552,33.846489299999995
256,94,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.6152902000000005,38.27523165
257,24,1,2,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,4,1,1,-3.10371833,31.08311552
258,25,1,4,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,4,-9.00006582,34.54952903
259,51,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,-1,1,4,-10.18190967,38.94369096
260,23,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-4.19671195,34.82012815
261,16,2,4,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,5,-11.04075401,37.18215336
262,22,1,4,6,5,2,1,0,0,0,1,0,0,0,0,0,0,0,1,5,2,-1,1,1,-6.84930458,39.14634213
263,53,2,4,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,6,2,-1,1,4,-3.07038458,33.35456879
264,30,1,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,4,-7.87313813,30.79579202
265,20,1,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,5,1,2,1,4,-2.52324417,32.9633466
266,25,1,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.12837585,39.13902221
267,35,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,2,4,-4.26899287,35.68585912
268,27,2,1,2,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.32225456,34.51866283
269,35,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.76477963,31.84099756
270,26,2,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.90650787,35.81326419
271,20,1,4,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,2,4,-2.97975921,34.25997655
272,29,2,4,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,1,-2.37759425,33.58020621
273,65,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-5.88782787,39.25354988
274,17,1,4,5,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,1,-4.90785445,29.66219149
275,24,1,1,2,5,2,2,0,1,0,1,0,0,0,0,0,0,0,1,5,2,-1,4,4,-2.63496088,33.97212444
276,48,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,3,1,2,-7.1912438,31.0230858
277,48,1,3,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-2.10328037,31.49477829
278,30,1,1,6,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,2,1,4,-6.79246421,39.24096052
279,40,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,-3.55917051,36.98752188
280,40,1,1,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,3,1,1,-3.82075436,37.45852171
281,31,2,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.37036345,31.71733285
282,29,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,4,4,4,-10.95118591,39.02943048
283,32,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,6,4,4,-10.28781511,40.11716219
284,38,2,1,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-2.76972569,32.59721338
285,72,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-9.32794077,33.70485014
286,22,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.13292761,39.09779805
287,55,2,2,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.97346102,33.95758911
288,32,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,3,2,-1,4,4,-7.42924087,31.37628465
289,27,1,1,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-2.53901406,33.19913276
290,31,2,1,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,2,-1,1,1,-3.2110814999999997,37.26119281
291,18,2,4,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.10650673,31.16539028
292,41,2,2,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,2,-1,1,3,4,4,-10.28663736,40.11660894
293,42,2,2,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.87981062,35.12091632
294,61,2,3,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,4,4,4,-3.16987238,33.30070343
295,43,2,2,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,2,-5.04113107,34.75543669
296,23,1,4,3,5,2,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,1,5,1,4,-2.53412705,32.9334154
297,49,2,2,1,1,2,2,0,0,0,1,0,1,0,0,0,0,0,2,-1,2,-1,4,4,-5.32912051,34.51970501
298,18,2,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-10.82753216,34.88608082
299,22,2,4,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,1,-6.80008942,39.25587238
300,32,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,3,2,-1,1,4,-6.89734008,39.25251101
301,32,2,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,3,1,4,-7.78266677,35.71353921
302,30,1,1,7,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,-1,1,1,-10.49310594,39.32399928
303,45,2,3,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.33685716,34.76602903
304,17,2,1,1,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-6.85479661,30.52560027
305,42,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.48475253,31.11700089
306,48,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,6,4,4,-10.6924375,39.39622712
307,42,2,3,1,3,2,2,0,1,0,0,0,0,0,1,0,0,0,1,3,2,-1,4,4,-2.64129716,32.78497788
308,53,1,1,3,1,2,2,0,1,0,0,1,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.64299737,38.84682819
309,80,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,3,4,4,-3.7395845000000003,37.66097462
310,23,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,4,1,3,1,4,-9.20338115,34.56230988
311,45,1,1,5,4,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2,1,2,1,1,-2.51805908,32.91151083
312,36,2,1,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-9.10401988,33.18237257
313,32,1,1,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,6,1,4,-2.80144328,33.99066817
314,35,1,1,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,3,1,2,-9.44254948,33.55591341
315,24,2,1,6,3,2,1,0,1,1,0,0,0,0,0,0,0,0,1,3,1,6,1,1,-4.35681597,37.82229085
316,43,1,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,5,-3.25256551,34.21581578
317,49,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,2,4,4,-4.54506088,31.96525931
318,18,1,4,5,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-3.36665,37.31894578
319,61,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-1.63072348,31.444432199999998
320,60,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,4,1,3,-9.954604699999999,39.3312374
321,35,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-4.48944833,35.60621038
322,43,1,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.19564071,31.4453483
323,42,2,1,6,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-11.1442306,37.51043957
324,16,1,4,5,5,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,1,-3.00227934,31.94634938
325,30,1,1,4,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-1.33544666,30.90514149
326,23,2,4,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,-1,1,2,-4.18856676,35.02130396
327,85,2,3,2,4,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-5.03742624,38.88133178
328,27,1,1,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,6,2,-1,1,1,-3.04413667,31.37515589
329,30,2,1,1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.34568194,31.06963465
330,26,2,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,2,1,4,-4.82323234,34.75150072
331,21,1,4,3,5,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-1.86377073,33.86566712
332,20,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,5,-4.89514514,38.57562744
333,39,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-1.2084734,31.40702103
334,57,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,3,1,4,-5.6035235,36.56622213
335,35,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,1,4,1,4,1,1,-5.97476711,29.855886199999997
336,36,1,1,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,3,5,1,-3.36690233,36.71639398
337,25,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-4.19998243,30.49019359
338,30,1,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5,1,4,1,2,-6.05904296,37.09621341
339,33,2,1,2,5,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.28039768,40.19798672
340,33,1,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,1,4,1,4,1,2,-3.07907467,32.08482512
341,43,1,1,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,-6.34188456,31.06501653
342,20,1,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.89603665,31.69135651
343,20,2,1,6,4,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-7.90939012,39.67025028
344,26,1,1,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-6.23990749,39.53002163
345,61,2,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,4,1,4,-4.26883701,38.05366424
346,90,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,5,5,-4.94376761,38.91569094
347,80,2,3,1,1,2,2,0,0,0,0,0,0,0,1,1,0,0,2,-1,2,-1,4,4,-10.37810849,39.84105614
348,85,2,2,2,5,2,2,0,0,0,1,0,0,0,1,0,0,0,2,-1,2,-1,4,4,-2.77705018,32.70325823
349,77,2,3,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.96388908,33.34136673
350,24,2,4,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,1,4,-5.60583316,36.56220798
351,34,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,3,-3.82128147,37.45937808
352,26,2,4,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,-8.29794105,35.28261623
353,61,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.44341054,37.43350271
354,28,1,2,1,4,2,1,0,0,1,1,0,0,0,0,0,0,0,1,3,1,2,4,4,-7.97537328,31.62948858
355,26,2,1,6,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,4,-2.52353798,32.96287743
356,62,2,3,1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,4,-7.83894072,35.63901913
357,36,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-10.86094034,39.28015863
358,35,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,-1,1,4,-2.7041969,33.48898559
359,25,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.87092776,33.28539729
360,45,2,2,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,1,4,1,4,-10.56219073,39.17012933
361,52,1,4,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,5,5,-3.34845771,37.45972362
362,50,1,4,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-11.0779344,38.27428188
363,72,2,3,1,1,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-4.9623914000000005,34.94209994
364,18,2,4,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.68693457,36.70569744
365,48,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,4,1,1,-3.56436697,36.981235999999996
366,46,1,1,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,-1,1,4,-3.42285549,30.73986588
367,71,2,1,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-10.89369061,38.98678043
368,19,2,1,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,4,-3.37269987,36.65886685
369,18,2,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.38040163,31.36433706
370,25,2,1,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,5,5,-1.09999698,34.01068207
371,24,2,1,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-3.20096297,34.42226654
372,48,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,2,4,4,-7.97989495,31.63732392
373,24,2,4,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-8.82504475,34.95897234
374,31,1,2,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,5,1,4,-8.84854135,32.28139491
375,35,2,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,3,4,4,-5.04609537,33.50275378
376,30,1,1,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,2,-6.18737528,39.21642681
377,22,2,1,5,5,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,5,-5.87349655,39.29242091
378,33,2,1,6,5,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,6,1,1,-5.87508574,39.25421677
379,35,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,5,-6.20828975,39.38595408
380,62,1,1,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-3.56110445,33.89019596
381,32,2,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,1,-10.60394336,35.61389089
382,33,2,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,2,1,2,-4.91505073,34.932226799999995
383,17,1,4,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-6.16179331,34.85768851
384,23,2,1,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.07789148,34.64863803
385,45,2,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.76318261,38.70204478
386,62,2,2,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-7.98007421,31.63642835
387,21,2,4,6,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1,5,1,4,-6.75196766,38.93443502
388,22,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-6.48566739,35.94317457
389,29,1,2,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,1,-1.2492613000000001,31.66375809
390,52,1,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,6,1,6,1,4,-9.24949583,32.83672081
391,32,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,2,-8.9347279,33.34383537
392,31,1,4,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,6,2,-1,4,4,-10.900563499999999,39.63933033
393,87,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-2.96186355,34.14980382
394,60,2,1,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0,1,3,2,-1,4,4,-11.26003475,34.79370865
395,20,2,4,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,-1,1,1,-10.79380808,38.31886634
396,30,2,4,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.52048382,39.28717392
397,32,2,1,6,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,1,1,-5.23830196,39.77754525
398,40,2,1,2,3,2,2,0,1,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-2.775613,33.79582784
399,32,2,1,6,1,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,1,1,-6.13742058,39.2299461
400,45,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-10.36984939,39.22202423
401,20,2,4,5,5,2,1,0,0,0,1,0,0,0,0,1,0,0,2,-1,1,5,1,4,-3.86417081,32.61096808
402,58,1,1,5,3,1,1,0,0,0,0,0,0,1,0,0,0,0,2,-1,2,-1,1,1,-5.9826280999999994,39.28633805
403,45,2,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,2,4,5,-7.75079037,35.86439729
404,26,2,1,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-5.24615167,39.78143195
405,40,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,5,1,4,-9.34715435,34.26107808
406,50,1,1,6,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,4,1,1,-3.3982567,36.53061889
407,37,2,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5,2,-1,1,4,-2.97961298,34.26951563
408,16,2,4,5,5,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,3,1,1,-3.82886085,30.63578559
409,27,2,1,1,3,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,2,-1,4,4,-6.12581581,39.21908934
410,38,2,3,2,5,2,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-7.16685836,30.53541916
411,72,1,3,3,5,2,2,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,3,5,5,-6.15547513,39.21214849
412,29,2,1,7,5,2,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,-1,1,1,-6.78398339,39.23907275
413,16,2,1,3,5,2,2,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,4,4,-6.74275359,32.4828697
414,62,2,1,3,4,2,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,3,4,-6.79266758,39.24104556
415,20,1,4,5,3,2,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,2,-1,1,1,-9.60132419,33.86540375
416,55,2,3,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,4,4,-8.95197592,33.2472504
417,48,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,6,4,4,-5.67741518,38.42596582
418,21,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,5,1,4,-10.95117284,39.02942834
419,43,1,1,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,3,1,5,-2.41576732,32.93513819
420,51,2,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,4,-9.17487934,32.86261477
421,28,1,1,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,4,2,-1,1,2,-7.7867178,31.68321256
422,46,2,1,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,1,3,1,1,-6.76880221,39.26405277
423,57,2,1,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,2,-1,1,6,4,4,-3.1968299,37.64921843
424,31,2,2,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,2,-1,1,2,1,4,-8.89792931,33.45461859
425,26,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,4,-9.00691627,33.06786191
426,39,2,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,-1,2,-1,1,5,-8.839791400000001,34.80556386
